"date","명절","암송아지","숫송아지","농가수취가격_600kg","지육_평균","지육_1등급","도매_등심1등급","소비자_등심1등급","year","week","wday","비고"
2020-12-30,NA,3450000,4057000,7532000,21026,20932,64286,98154,2020,53,"수",NA
2020-12-29,NA,3460000,4042000,7399000,20657,20039,62481,98756,2020,53,"화",NA
2020-12-28,NA,3459000,4043000,5434000,15171,19153,62851,97438,2020,53,"월",NA
2020-12-24,NA,3293000,3911000,7045000,19667,19382,62851,98115,2020,52,"목",NA
2020-12-23,NA,3293000,3911000,7098000,19815,19088,63000,101134,2020,52,"수",NA
2020-12-22,NA,3295000,3951000,6927000,19339,18361,66074,101760,2020,52,"화",NA
2020-12-21,NA,3351000,3972000,5821000,16251,17022,64275,100373,2020,52,"월",NA
2020-12-18,NA,3317000,4099000,6512000,18179,17490,61601,100207,2020,51,"금",NA
2020-12-17,NA,3327000,4126000,6549000,18284,17478,58976,100421,2020,51,"목",NA
2020-12-16,NA,3312000,4153000,6689000,18675,17939,64490,101297,2020,51,"수",NA
2020-12-15,NA,3538000,4206000,6915000,19304,18662,66980,102600,2020,51,"화",NA
2020-12-14,NA,3577000,4232000,5528000,15434,17471,69417,101909,2020,51,"월",NA
2020-12-11,NA,3619000,4219000,6669000,18617,18371,66794,101531,2020,50,"금",NA
2020-12-10,NA,3621000,4233000,6840000,19095,18693,67330,102600,2020,50,"목",NA
2020-12-09,NA,3547000,4243000,7053000,19690,19111,68424,102381,2020,50,"수",NA
2020-12-08,NA,3467000,4280000,7109000,19846,19427,69920,102523,2020,50,"화",NA
2020-12-07,NA,3475000,4280000,5127000,14312,18092,68767,102579,2020,50,"월",NA
2020-12-04,NA,3460000,4277000,6992000,19521,19633,67532,102473,2020,49,"금",NA
2020-12-03,NA,3407000,4275000,7153000,19970,19817,67252,102473,2020,49,"목",NA
2020-12-02,NA,3334000,4213000,7095000,19808,19655,68019,102613,2020,49,"수",NA
2020-12-01,NA,3576000,4253000,7016000,19587,19402,68999,101727,2020,49,"화",NA
2020-11-30,NA,3595000,4263000,6200000,17308,18146,66070,101900,2020,49,"월",NA
2020-11-27,NA,3590000,4268000,6789000,18953,19156,66070,101510,2020,48,"금",NA
2020-11-26,NA,3590000,4278000,6891000,19237,19143,67169,102445,2020,48,"목",NA
2020-11-25,NA,3566000,4248000,6962000,19437,19410,65031,103794,2020,48,"수",NA
2020-11-24,NA,3559000,4247000,7118000,19872,19763,67000,104593,2020,48,"화",NA
2020-11-23,NA,3566000,4271000,6502000,18153,18282,69207,103794,2020,48,"월",NA
2020-11-20,NA,3591000,4278000,7053000,19689,19619,69207,103206,2020,47,"금",NA
2020-11-19,NA,3569000,4291000,7146000,19951,19641,63585,104355,2020,47,"목",NA
2020-11-18,NA,3549000,4321000,7157000,19980,19791,69711,104310,2020,47,"수",NA
2020-11-17,NA,3444000,4345000,7319000,20434,20147,69535,104310,2020,47,"화",NA
2020-11-16,NA,3706000,4355000,6107000,17049,18174,68092,104310,2020,47,"월",NA
2020-11-13,NA,3697000,4355000,7050000,19683,19874,71341,105097,2020,46,"금",NA
2020-11-12,NA,3701000,4391000,7307000,20398,20004,69993,104779,2020,46,"목",NA
2020-11-11,NA,3515000,4329000,7317000,20426,20237,67996,104548,2020,46,"수",NA
2020-11-10,NA,3455000,4304000,7300000,20381,20232,71078,103956,2020,46,"화",NA
2020-11-09,NA,3461000,4296000,5780000,16136,19174,74597,103956,2020,46,"월",NA
2020-11-06,NA,3502000,4309000,7161000,19992,20317,69418,103252,2020,45,"금",NA
2020-11-05,NA,3476000,4278000,7136000,19923,20136,70359,103723,2020,45,"목",NA
2020-11-04,NA,3456000,4256000,7177000,20037,19979,68831,104386,2020,45,"수",NA
2020-11-03,NA,3446000,4268000,7165000,20003,19915,71627,104386,2020,45,"화",NA
2020-11-02,NA,3455000,4182000,6317000,17635,18634,74069,103225,2020,45,"월",NA
2020-10-30,NA,3561000,4229000,6868000,19173,19257,74069,100412,2020,44,"금",NA
2020-10-29,NA,3441000,4220000,7063000,19718,19796,71009,102512,2020,44,"목",NA
2020-10-28,NA,3441000,4220000,7320000,20436,20424,69069,100641,2020,44,"수",NA
